,Instrument,ESG Controversies Score Grade,ESG Controversies Score,Date
0,LAND.L,A+,100.0,2022-03-31T00:00:00Z
1,LAND.L,A+,100.0,2021-03-31T00:00:00Z
2,LAND.L,A+,100.0,2020-03-31T00:00:00Z
3,LAND.L,A+,100.0,2019-03-31T00:00:00Z
4,LAND.L,A+,100.0,2018-03-31T00:00:00Z
5,LAND.L,A+,100.0,2017-03-31T00:00:00Z
6,LAND.L,A+,100.0,2016-03-31T00:00:00Z
7,LAND.L,A+,100.0,2015-03-31T00:00:00Z
8,LAND.L,A+,100.0,2014-03-31T00:00:00Z
9,LAND.L,A+,100.0,2013-03-31T00:00:00Z
10,LAND.L,A+,100.0,2012-03-31T00:00:00Z
0,BLND.L,A+,100.0,2022-03-31T00:00:00Z
1,BLND.L,A+,100.0,2021-03-31T00:00:00Z
2,BLND.L,A+,100.0,2020-03-31T00:00:00Z
3,BLND.L,A+,100.0,2019-03-31T00:00:00Z
4,BLND.L,A+,100.0,2018-03-31T00:00:00Z
5,BLND.L,A+,100.0,2017-03-31T00:00:00Z
6,BLND.L,A+,100.0,2016-03-31T00:00:00Z
7,BLND.L,A+,100.0,2015-03-31T00:00:00Z
8,BLND.L,A+,100.0,2014-03-31T00:00:00Z
9,BLND.L,A+,100.0,2013-03-31T00:00:00Z
10,BLND.L,A+,100.0,2012-03-31T00:00:00Z
0,HRGV.L,C,36.4864864864864,2022-06-30T00:00:00Z
1,HRGV.L,A+,100.0,2021-06-30T00:00:00Z
2,HRGV.L,D+,16.6666666666666,2020-06-30T00:00:00Z
3,HRGV.L,B+,73.6111111111111,2019-06-30T00:00:00Z
4,HRGV.L,A+,100.0,2018-06-30T00:00:00Z
5,HRGV.L,A+,100.0,2017-06-30T00:00:00Z
6,HRGV.L,A+,100.0,2016-06-30T00:00:00Z
7,HRGV.L,A+,100.0,2015-06-30T00:00:00Z
8,HRGV.L,A+,100.0,2014-06-30T00:00:00Z
9,HRGV.L,A+,100.0,2013-06-30T00:00:00Z
10,HRGV.L,A+,100.0,2012-06-30T00:00:00Z
0,MNDI.L,A+,100.0,2022-12-31T00:00:00Z
1,MNDI.L,A+,100.0,2021-12-31T00:00:00Z
2,MNDI.L,A+,100.0,2020-12-31T00:00:00Z
3,MNDI.L,A+,100.0,2019-12-31T00:00:00Z
4,MNDI.L,A+,100.0,2018-12-31T00:00:00Z
5,MNDI.L,B+,66.6666666666666,2017-12-31T00:00:00Z
6,MNDI.L,A+,100.0,2016-12-31T00:00:00Z
7,MNDI.L,A+,100.0,2015-12-31T00:00:00Z
8,MNDI.L,A+,100.0,2014-12-31T00:00:00Z
9,MNDI.L,A+,100.0,2013-12-31T00:00:00Z
10,MNDI.L,A+,100.0,2012-12-31T00:00:00Z
0,KGF.L,A+,100.0,2022-01-31T00:00:00Z
1,KGF.L,A+,100.0,2021-01-31T00:00:00Z
2,KGF.L,A+,100.0,2020-01-31T00:00:00Z
3,KGF.L,A+,100.0,2019-01-31T00:00:00Z
4,KGF.L,A+,100.0,2018-01-31T00:00:00Z
5,KGF.L,A+,100.0,2017-01-31T00:00:00Z
6,KGF.L,A+,100.0,2016-01-31T00:00:00Z
7,KGF.L,A+,100.0,2015-01-31T00:00:00Z
8,KGF.L,A+,92.5925925925925,2014-02-01T00:00:00Z
9,KGF.L,A+,100.0,2013-02-02T00:00:00Z
10,KGF.L,A+,100.0,2012-01-28T00:00:00Z
0,BARC.L,D-,4.31034482758621,2022-12-31T00:00:00Z
1,BARC.L,D+,20.9219858156028,2021-12-31T00:00:00Z
2,BARC.L,D,10.2803738317757,2020-12-31T00:00:00Z
3,BARC.L,D-,3.36538461538461,2019-12-31T00:00:00Z
4,BARC.L,D,14.367816091954,2018-12-31T00:00:00Z
5,BARC.L,D-,5.40540540540541,2017-12-31T00:00:00Z
6,BARC.L,D-,3.33333333333333,2016-12-31T00:00:00Z
7,BARC.L,D-,3.26086956521739,2015-12-31T00:00:00Z
8,BARC.L,D-,4.66666666666666,2014-12-31T00:00:00Z
9,BARC.L,D,10.4938271604938,2013-12-31T00:00:00Z
10,BARC.L,D,11.0294117647058,2012-12-31T00:00:00Z
0,SKG.L,A+,100.0,2022-12-31T00:00:00Z
1,SKG.L,B,58.3333333333333,2021-12-31T00:00:00Z
2,SKG.L,A+,100.0,2020-12-31T00:00:00Z
3,SKG.L,A+,100.0,2019-12-31T00:00:00Z
4,SKG.L,A+,100.0,2018-12-31T00:00:00Z
5,SKG.L,A+,100.0,2017-12-31T00:00:00Z
6,SKG.L,A+,100.0,2016-12-31T00:00:00Z
7,SKG.L,A+,100.0,2015-12-31T00:00:00Z
8,SKG.L,A+,100.0,2014-12-31T00:00:00Z
9,SKG.L,B,58.3333333333333,2013-12-31T00:00:00Z
10,SKG.L,A+,100.0,2012-12-31T00:00:00Z
0,UTG.L,A+,100.0,2021-12-31T00:00:00Z
1,UTG.L,A+,100.0,2020-12-31T00:00:00Z
2,UTG.L,A+,100.0,2019-12-31T00:00:00Z
3,UTG.L,A+,100.0,2018-12-31T00:00:00Z
4,UTG.L,A+,100.0,2017-12-31T00:00:00Z
5,UTG.L,A+,100.0,2016-12-31T00:00:00Z
6,UTG.L,A+,100.0,2015-12-31T00:00:00Z
7,UTG.L,A+,100.0,2014-12-31T00:00:00Z
8,UTG.L,A+,100.0,2013-12-31T00:00:00Z
9,UTG.L,A+,100.0,2012-12-31T00:00:00Z
10,UTG.L,A+,100.0,2011-12-31T00:00:00Z
0,JMAT.L,A+,100.0,2022-03-31T00:00:00Z
1,JMAT.L,A+,100.0,2021-03-31T00:00:00Z
2,JMAT.L,A+,100.0,2020-03-31T00:00:00Z
3,JMAT.L,A+,100.0,2019-03-31T00:00:00Z
4,JMAT.L,A+,100.0,2018-03-31T00:00:00Z
5,JMAT.L,A+,100.0,2017-03-31T00:00:00Z
6,JMAT.L,B+,70.0,2016-03-31T00:00:00Z
7,JMAT.L,A+,100.0,2015-03-31T00:00:00Z
8,JMAT.L,A+,100.0,2014-03-31T00:00:00Z
9,JMAT.L,A+,100.0,2013-03-31T00:00:00Z
10,JMAT.L,A+,100.0,2012-03-31T00:00:00Z
0,VOD.L,B+,74.4444444444444,2022-03-31T00:00:00Z
1,VOD.L,C-,32.3529411764705,2021-03-31T00:00:00Z
2,VOD.L,D,9.25925925925925,2020-03-31T00:00:00Z
3,VOD.L,D,10.7142857142857,2019-03-31T00:00:00Z
4,VOD.L,D,15.1162790697674,2018-03-31T00:00:00Z
5,VOD.L,D-,4.05405405405405,2017-03-31T00:00:00Z
6,VOD.L,D-,7.14285714285714,2016-03-31T00:00:00Z
7,VOD.L,D-,2.08333333333333,2015-03-31T00:00:00Z
8,VOD.L,D-,1.28205128205128,2014-03-31T00:00:00Z
9,VOD.L,D-,1.08695652173913,2013-03-31T00:00:00Z
10,VOD.L,D-,1.21951219512195,2012-03-31T00:00:00Z
0,STAN.L,A+,100.0,2022-12-31T00:00:00Z
1,STAN.L,D,12.7659574468085,2021-12-31T00:00:00Z
2,STAN.L,D+,16.822429906542,2020-12-31T00:00:00Z
3,STAN.L,C-,29.3269230769231,2019-12-31T00:00:00Z
4,STAN.L,C-,29.8850574712643,2018-12-31T00:00:00Z
5,STAN.L,D+,16.8918918918918,2017-12-31T00:00:00Z
6,STAN.L,D+,16.6666666666666,2016-12-31T00:00:00Z
7,STAN.L,A,84.7826086956521,2015-12-31T00:00:00Z
8,STAN.L,A,86.6666666666666,2014-12-31T00:00:00Z
9,STAN.L,C,35.8024691358024,2013-12-31T00:00:00Z
10,STAN.L,C-,30.1470588235294,2012-12-31T00:00:00Z
0,BATS.L,B+,72.7272727272727,2022-12-31T00:00:00Z
1,BATS.L,D,11.1111111111111,2021-12-31T00:00:00Z
2,BATS.L,D+,18.3673469387755,2020-12-31T00:00:00Z
3,BATS.L,D+,21.4285714285714,2019-12-31T00:00:00Z
4,BATS.L,A+,100.0,2018-12-31T00:00:00Z
5,BATS.L,C+,44.6428571428571,2017-12-31T00:00:00Z
6,BATS.L,A,88.8888888888888,2016-12-31T00:00:00Z
7,BATS.L,B+,73.6842105263157,2015-12-31T00:00:00Z
8,BATS.L,A,89.3939393939393,2014-12-31T00:00:00Z
9,BATS.L,A+,100.0,2013-12-31T00:00:00Z
10,BATS.L,A-,78.5714285714285,2012-12-31T00:00:00Z
0,OCDO.L,A+,100.0,2022-11-27T00:00:00Z
1,OCDO.L,D+,25.0,2021-11-28T00:00:00Z
2,OCDO.L,D+,22.5,2020-11-29T00:00:00Z
3,OCDO.L,A+,92.1052631578947,2019-12-01T00:00:00Z
4,OCDO.L,A+,100.0,2018-12-02T00:00:00Z
5,OCDO.L,A+,100.0,2017-12-03T00:00:00Z
6,OCDO.L,A+,100.0,2016-11-27T00:00:00Z
7,OCDO.L,A+,100.0,2015-11-29T00:00:00Z
8,OCDO.L,A,87.5,2014-11-30T00:00:00Z
9,OCDO.L,A+,100.0,2013-12-01T00:00:00Z
10,OCDO.L,A+,100.0,2012-12-02T00:00:00Z
0,WTB.L,A+,100.0,2021-02-25T00:00:00Z
1,WTB.L,A+,100.0,2020-02-27T00:00:00Z
2,WTB.L,A+,100.0,2019-02-28T00:00:00Z
3,WTB.L,A+,100.0,2018-03-01T00:00:00Z
4,WTB.L,A+,100.0,2017-03-02T00:00:00Z
5,WTB.L,A+,100.0,2016-03-03T00:00:00Z
6,WTB.L,A+,100.0,2015-02-26T00:00:00Z
7,WTB.L,A+,100.0,2014-02-27T00:00:00Z
8,WTB.L,A+,100.0,2013-02-28T00:00:00Z
9,WTB.L,A+,100.0,2012-03-01T00:00:00Z
10,WTB.L,A+,100.0,2011-03-03T00:00:00Z
0,AV.L,B+,69.8113207547169,2020-12-31T00:00:00Z
1,AV.L,A,86.1111111111111,2019-12-31T00:00:00Z
2,AV.L,A,86.1111111111111,2018-12-31T00:00:00Z
3,AV.L,A+,100.0,2017-12-31T00:00:00Z
4,AV.L,C+,46.4285714285714,2016-12-31T00:00:00Z
5,AV.L,A+,100.0,2015-12-31T00:00:00Z
6,AV.L,B+,75.0,2014-12-31T00:00:00Z
7,AV.L,B-,56.25,2013-12-31T00:00:00Z
8,AV.L,C,34.0909090909091,2012-12-31T00:00:00Z
9,AV.L,C,33.9285714285714,2011-12-31T00:00:00Z
10,AV.L,C+,41.9354838709677,2010-12-31T00:00:00Z
0,SMT.L,A+,100.0,2022-03-31T00:00:00Z
1,SMT.L,A+,100.0,2021-03-31T00:00:00Z
2,SMT.L,A+,100.0,2020-03-31T00:00:00Z
3,SMT.L,A+,100.0,2019-03-31T00:00:00Z
4,SMT.L,A+,100.0,2018-03-31T00:00:00Z
5,SMT.L,A+,100.0,2017-03-31T00:00:00Z
6,SMT.L,A+,100.0,2016-03-31T00:00:00Z
7,SMT.L,A+,100.0,2015-03-31T00:00:00Z
0,AAF.L,A+,100.0,2022-03-31T00:00:00Z
1,AAF.L,A+,100.0,2021-03-31T00:00:00Z
2,AAF.L,A+,100.0,2020-03-31T00:00:00Z
0,IMB.L,B+,71.4285714285714,2021-09-30T00:00:00Z
1,IMB.L,B+,68.3673469387755,2020-09-30T00:00:00Z
2,IMB.L,A+,100.0,2019-09-30T00:00:00Z
3,IMB.L,A+,100.0,2018-09-30T00:00:00Z
4,IMB.L,A-,82.1428571428571,2017-09-30T00:00:00Z
5,IMB.L,A+,100.0,2016-09-30T00:00:00Z
6,IMB.L,A+,100.0,2015-09-30T00:00:00Z
7,IMB.L,A+,100.0,2014-09-30T00:00:00Z
8,IMB.L,A,89.3939393939393,2013-09-30T00:00:00Z
9,IMB.L,A+,100.0,2012-09-30T00:00:00Z
10,IMB.L,A+,100.0,2011-09-30T00:00:00Z
0,ITRK.L,A+,100.0,2022-12-31T00:00:00Z
1,ITRK.L,D+,21.4285714285714,2021-12-31T00:00:00Z
2,ITRK.L,A+,100.0,2020-12-31T00:00:00Z
3,ITRK.L,A+,100.0,2019-12-31T00:00:00Z
4,ITRK.L,B-,54.5454545454545,2018-12-31T00:00:00Z
5,ITRK.L,A+,100.0,2017-12-31T00:00:00Z
6,ITRK.L,A+,100.0,2016-12-31T00:00:00Z
7,ITRK.L,A+,100.0,2015-12-31T00:00:00Z
8,ITRK.L,A+,100.0,2014-12-31T00:00:00Z
9,ITRK.L,A+,100.0,2013-12-31T00:00:00Z
10,ITRK.L,A+,100.0,2012-12-31T00:00:00Z
0,NWG.L,D,15.9574468085106,2021-12-31T00:00:00Z
1,NWG.L,D,12.1495327102803,2020-12-31T00:00:00Z
2,NWG.L,D-,8.17307692307692,2019-12-31T00:00:00Z
3,NWG.L,D,9.77011494252873,2018-12-31T00:00:00Z
4,NWG.L,D-,5.40540540540541,2017-12-31T00:00:00Z
5,NWG.L,D,11.3333333333333,2016-12-31T00:00:00Z
6,NWG.L,D,15.2173913043478,2015-12-31T00:00:00Z
7,NWG.L,D-,7.33333333333333,2014-12-31T00:00:00Z
8,NWG.L,D-,5.55555555555555,2013-12-31T00:00:00Z
9,NWG.L,D-,6.61764705882353,2012-12-31T00:00:00Z
10,NWG.L,D,9.85915492957746,2011-12-31T00:00:00Z
0,LLOY.L,A+,100.0,2022-12-31T00:00:00Z
1,LLOY.L,D,15.9574468085106,2021-12-31T00:00:00Z
2,LLOY.L,C+,46.7289719626168,2020-12-31T00:00:00Z
3,LLOY.L,D+,17.7884615384615,2019-12-31T00:00:00Z
4,LLOY.L,D,16.0919540229885,2018-12-31T00:00:00Z
5,LLOY.L,D+,16.8918918918918,2017-12-31T00:00:00Z
6,LLOY.L,A,83.3333333333333,2016-12-31T00:00:00Z
7,LLOY.L,A+,100.0,2015-12-31T00:00:00Z
8,LLOY.L,D+,20.0,2014-12-31T00:00:00Z
9,LLOY.L,D,11.7283950617283,2013-12-31T00:00:00Z
10,LLOY.L,B-,51.4705882352941,2012-12-31T00:00:00Z
0,SSE.L,A+,100.0,2022-03-31T00:00:00Z
1,SSE.L,A+,100.0,2021-03-31T00:00:00Z
2,SSE.L,B-,54.5454545454545,2020-03-31T00:00:00Z
3,SSE.L,D+,18.75,2019-03-31T00:00:00Z
4,SSE.L,B+,72.5,2018-03-31T00:00:00Z
5,SSE.L,C+,41.6666666666666,2017-03-31T00:00:00Z
6,SSE.L,B+,68.4210526315789,2016-03-31T00:00:00Z
7,SSE.L,C+,50.0,2015-03-31T00:00:00Z
8,SSE.L,D,11.9047619047619,2014-03-31T00:00:00Z
9,SSE.L,A,85.4166666666666,2013-03-31T00:00:00Z
10,SSE.L,A+,100.0,2012-03-31T00:00:00Z
0,NG.L,A+,100.0,2022-03-31T00:00:00Z
1,NG.L,A+,100.0,2021-03-31T00:00:00Z
2,NG.L,B+,66.6666666666666,2020-03-31T00:00:00Z
3,NG.L,A-,81.8181818181818,2019-03-31T00:00:00Z
4,NG.L,A+,100.0,2018-03-31T00:00:00Z
5,NG.L,A+,100.0,2017-03-31T00:00:00Z
6,NG.L,A+,100.0,2016-03-31T00:00:00Z
7,NG.L,A+,100.0,2015-03-31T00:00:00Z
8,NG.L,C+,45.0,2014-03-31T00:00:00Z
9,NG.L,C,35.0,2013-03-31T00:00:00Z
10,NG.L,A+,100.0,2012-03-31T00:00:00Z
0,SGRO.L,A+,100.0,2022-12-31T00:00:00Z
1,SGRO.L,A+,100.0,2021-12-31T00:00:00Z
2,SGRO.L,A+,100.0,2020-12-31T00:00:00Z
3,SGRO.L,A+,100.0,2019-12-31T00:00:00Z
4,SGRO.L,A+,100.0,2018-12-31T00:00:00Z
5,SGRO.L,A+,100.0,2017-12-31T00:00:00Z
6,SGRO.L,A+,100.0,2016-12-31T00:00:00Z
7,SGRO.L,A+,100.0,2015-12-31T00:00:00Z
8,SGRO.L,A+,100.0,2014-12-31T00:00:00Z
9,SGRO.L,A+,100.0,2013-12-31T00:00:00Z
10,SGRO.L,A+,100.0,2012-12-31T00:00:00Z
0,LGEN.L,B+,67.7777777777777,2021-12-31T00:00:00Z
1,LGEN.L,A+,100.0,2020-12-31T00:00:00Z
2,LGEN.L,A+,100.0,2019-12-31T00:00:00Z
3,LGEN.L,A-,81.6666666666666,2018-12-31T00:00:00Z
4,LGEN.L,A+,100.0,2017-12-31T00:00:00Z
5,LGEN.L,A+,100.0,2016-12-31T00:00:00Z
6,LGEN.L,A+,100.0,2015-12-31T00:00:00Z
7,LGEN.L,A+,100.0,2014-12-31T00:00:00Z
8,LGEN.L,A+,100.0,2013-12-31T00:00:00Z
9,LGEN.L,A+,100.0,2012-12-31T00:00:00Z
10,LGEN.L,A+,100.0,2011-12-31T00:00:00Z
0,PHNX.L,A+,100.0,2022-12-31T00:00:00Z
1,PHNX.L,A+,100.0,2021-12-31T00:00:00Z
2,PHNX.L,A+,100.0,2020-12-31T00:00:00Z
3,PHNX.L,D,15.2777777777777,2019-12-31T00:00:00Z
4,PHNX.L,A+,100.0,2018-12-31T00:00:00Z
5,PHNX.L,A+,100.0,2017-12-31T00:00:00Z
6,PHNX.L,D,10.7142857142857,2016-12-31T00:00:00Z
7,PHNX.L,A+,100.0,2015-12-31T00:00:00Z
8,PHNX.L,A+,100.0,2014-12-31T00:00:00Z
0,BEZG.L,A+,100.0,2021-12-31T00:00:00Z
1,BEZG.L,A+,100.0,2020-12-31T00:00:00Z
2,BEZG.L,A+,100.0,2019-12-31T00:00:00Z
3,BEZG.L,A+,100.0,2018-12-31T00:00:00Z
4,BEZG.L,A+,100.0,2017-12-31T00:00:00Z
5,BEZG.L,A+,100.0,2016-12-31T00:00:00Z
6,BEZG.L,A+,100.0,2015-12-31T00:00:00Z
7,BEZG.L,A+,100.0,2014-12-31T00:00:00Z
8,BEZG.L,A+,100.0,2013-12-31T00:00:00Z
9,BEZG.L,A+,100.0,2012-12-31T00:00:00Z
10,BEZG.L,A+,100.0,2011-12-31T00:00:00Z
0,AZN.L,A+,100.0,2022-12-31T00:00:00Z
1,AZN.L,D-,0.632911392405063,2021-12-31T00:00:00Z
2,AZN.L,A+,99.1803278688524,2020-12-31T00:00:00Z
3,AZN.L,A,86.8421052631579,2019-12-31T00:00:00Z
4,AZN.L,A,88.6363636363636,2018-12-31T00:00:00Z
5,AZN.L,A+,95.6521739130434,2017-12-31T00:00:00Z
6,AZN.L,A+,93.75,2016-12-31T00:00:00Z
7,AZN.L,B+,71.0526315789473,2015-12-31T00:00:00Z
8,AZN.L,B+,70.0,2014-12-31T00:00:00Z
9,AZN.L,A-,75.6756756756756,2013-12-31T00:00:00Z
10,AZN.L,C-,27.5862068965517,2012-12-31T00:00:00Z
0,PSH.AS,A+,100.0,2021-12-31T00:00:00Z
1,PSH.AS,A+,100.0,2020-12-31T00:00:00Z
2,PSH.AS,A+,100.0,2019-12-31T00:00:00Z
3,PSH.AS,A+,100.0,2018-12-31T00:00:00Z
4,PSH.AS,A+,100.0,2017-12-31T00:00:00Z
5,PSH.AS,A+,100.0,2016-12-31T00:00:00Z
0,GSK.L,D+,23.4177215189873,2021-12-31T00:00:00Z
1,GSK.L,D+,20.4918032786885,2020-12-31T00:00:00Z
2,GSK.L,C-,28.9473684210526,2019-12-31T00:00:00Z
3,GSK.L,A,88.6363636363636,2018-12-31T00:00:00Z
4,GSK.L,A,86.9565217391304,2017-12-31T00:00:00Z
5,GSK.L,C,39.5833333333333,2016-12-31T00:00:00Z
6,GSK.L,B+,71.0526315789473,2015-12-31T00:00:00Z
7,GSK.L,D,10.0,2014-12-31T00:00:00Z
8,GSK.L,D-,8.10810810810811,2013-12-31T00:00:00Z
9,GSK.L,D-,6.89655172413793,2012-12-31T00:00:00Z
10,GSK.L,D-,4.6875,2011-12-31T00:00:00Z
0,PSON.L,A+,100.0,2021-12-31T00:00:00Z
1,PSON.L,A+,100.0,2020-12-31T00:00:00Z
2,PSON.L,B+,74.0740740740741,2019-12-31T00:00:00Z
3,PSON.L,A-,76.4705882352941,2018-12-31T00:00:00Z
4,PSON.L,A+,100.0,2017-12-31T00:00:00Z
5,PSON.L,A+,100.0,2016-12-31T00:00:00Z
6,PSON.L,A+,100.0,2015-12-31T00:00:00Z
7,PSON.L,A,89.1304347826086,2014-12-31T00:00:00Z
8,PSON.L,A,86.1111111111111,2013-12-31T00:00:00Z
9,PSON.L,C,36.9565217391304,2012-12-31T00:00:00Z
10,PSON.L,A+,100.0,2011-12-31T00:00:00Z
0,BT.L,B+,74.4444444444444,2022-03-31T00:00:00Z
1,BT.L,C+,50.0,2021-03-31T00:00:00Z
2,BT.L,C,33.3333333333333,2020-03-31T00:00:00Z
3,BT.L,B,64.2857142857142,2019-03-31T00:00:00Z
4,BT.L,C-,30.2325581395348,2018-03-31T00:00:00Z
5,BT.L,C-,25.6756756756756,2017-03-31T00:00:00Z
6,BT.L,C+,47.1428571428571,2016-03-31T00:00:00Z
7,BT.L,B+,75.0,2015-03-31T00:00:00Z
8,BT.L,D+,17.9487179487179,2014-03-31T00:00:00Z
9,BT.L,D,13.0434782608695,2013-03-31T00:00:00Z
10,BT.L,B-,52.4390243902439,2012-03-31T00:00:00Z
0,SHEL.L,D-,0.657894736842105,2021-12-31T00:00:00Z
1,SHEL.L,D-,4.54545454545454,2020-12-31T00:00:00Z
2,SHEL.L,D-,2.83018867924528,2019-12-31T00:00:00Z
3,SHEL.L,D-,1.06382978723404,2018-12-31T00:00:00Z
4,SHEL.L,D+,19.6969696969696,2017-12-31T00:00:00Z
5,SHEL.L,D-,2.88461538461538,2016-12-31T00:00:00Z
